Dicofre,services,lines
"110501",29.1237374899635,"CarrisMetropolitana 1624, CarrisMetropolitana 1625, CarrisMetropolitana 1629, MobiCascais 31, MobiCascais 2, MobiCascais 13, MobiCascais 29, MobiCascais 6, MobiCascais 3, MobiCascais 11, MobiCascais 7, MobiCascais 1, MobiCascais 14, MobiCascais 38, MobiCascais 22"
"110506",30.0990039778206,"CarrisMetropolitana 1604, CarrisMetropolitana 1608, CarrisMetropolitana 1614, CarrisMetropolitana 1615, CarrisMetropolitana 1622, CarrisMetropolitana 1638, CarrisMetropolitana 1610, CarrisMetropolitana 1617, MobiCascais 31, MobiCascais 16, MobiCascais 23, MobiCascais 35, MobiCascais 36, MobiCascais 30, MobiCascais 26, MobiCascais 22"
"110507",45.0648243575649,"CarrisMetropolitana 1604, CarrisMetropolitana 1608, CarrisMetropolitana 1614, CarrisMetropolitana 1615, CarrisMetropolitana 1622, CarrisMetropolitana 1638, CarrisMetropolitana CP, MobiCascais 31, MobiCascais 16, MobiCascais 23, MobiCascais 35, MobiCascais 36, MobiCascais 30, MobiCascais 26, MobiCascais 1, MobiCascais 22"
"110508",44.2503296012294,"CarrisMetropolitana 1624, CarrisMetropolitana 1625, CarrisMetropolitana 1629, CarrisMetropolitana CP, MobiCascais 31, MobiCascais 2, MobiCascais 23, MobiCascais 13, MobiCascais 29, MobiCascais 6, MobiCascais 3, MobiCascais 11, MobiCascais 7, MobiCascais 1, MobiCascais 14, MobiCascais 38, MobiCascais 22"
"110601",31.8465492643476,"Carris 714, Carris 727, Carris 729, Carris 742, Carris 723, Carris 748, Carris 760, CarrisMetropolitana 1714, CarrisMetropolitana 1728, CarrisMetropolitana 1716, CarrisMetropolitana 1704"
"110602",74.4695991073785,"Carris 714, Carris 727, Carris 729, Carris 751, Carris 742, Carris 738, Carris 723, Carris 720, Carris 748, Carris 760, Carris 724, Carris 728, Carris 15E, CarrisMetropolitana 1728, CarrisMetropolitana 3703, CarrisMetropolitana 3705, CarrisMetropolitana 3710, CarrisMetropolitana 3716, CarrisMetropolitana 3717, CarrisMetropolitana 1716, CarrisMetropolitana 1704, CarrisMetropolitana 4725, CarrisMetropolitana 4730, CP Linha de Cascais, Fertagus"
"110607",40.3031323227328,"Carris 742, Carris 794, Carris 720, Carris 759, Carris 793, Carris 728, CP Linha da Azambuja, MetroLisboa Vm"
"110608",70.188750094505,"Carris 711, Carris 714, Carris 729, Carris 750, Carris 746, Carris 767, Carris 723, Carris 758, Carris 703, Carris 748, Carris 724, CarrisMetropolitana 1001, CarrisMetropolitana 1714, CarrisMetropolitana 1728, CarrisMetropolitana 1507, CarrisMetropolitana 1716, CarrisMetropolitana 1717, CarrisMetropolitana 1721, CarrisMetropolitana 1704, CarrisMetropolitana 1707, CarrisMetropolitana 1708, CarrisMetropolitana 1709, CP Linha de Sintra"
"110610",81.5690578000154,"Carris 711, Carris 746, Carris 751, Carris 742, Carris 726, Carris 755, Carris 723, Carris 702, Carris 758, Carris 748, Carris 731, CarrisMetropolitana 1728, CarrisMetropolitana 3703, CarrisMetropolitana 3705, CarrisMetropolitana 3710, CarrisMetropolitana 3716, CarrisMetropolitana 3717, CarrisMetropolitana 1716, CarrisMetropolitana 1704, CarrisMetropolitana 4725, CarrisMetropolitana 4730, CP Linha de Sintra, Fertagus, MetroLisboa Az"
"110611",64.7666181652823,"Carris 729, Carris 750, Carris 767, Carris 726, Carris 703, Carris 747, Carris 724, CarrisMetropolitana 2780, CarrisMetropolitana 2821, CarrisMetropolitana 2822, CarrisMetropolitana 2823, CarrisMetropolitana 1708, CarrisMetropolitana 1709, CarrisMetropolitana 1710, MetroLisboa Az"
"110618",98.5923976259,"Carris 750, Carris 767, Carris 703, Carris 717, Carris 796, Carris 747, Carris 736, Carris 40B, CarrisMetropolitana 2703, CarrisMetropolitana 2710, CarrisMetropolitana 2713, CarrisMetropolitana 2736, CarrisMetropolitana 2740, CarrisMetropolitana 2750, CarrisMetropolitana 2751, CarrisMetropolitana 2754, CarrisMetropolitana 2764, CarrisMetropolitana 2769, CarrisMetropolitana 2772, CarrisMetropolitana 2774, CarrisMetropolitana 2776, CarrisMetropolitana 2796, CarrisMetropolitana 2812, MetroLisboa Am, MetroLisboa Vd"
"110621",44.2331220787417,"Carris 708, Carris 750, Carris 794, Carris 755, Carris 759, Carris 793, Carris 731, Carris 728, CP Linha da Azambuja, CP Linha de Sintra, MetroLisboa Vm"
