Dicofre,services,lines
"110501",28.8810159223043,"CarrisMetropolitana 1624, CarrisMetropolitana 1625, CarrisMetropolitana 1629, MobiCascais 31, MobiCascais 2, MobiCascais 13, MobiCascais 29, MobiCascais 6, MobiCascais 3, MobiCascais 11, MobiCascais 7, MobiCascais 1, MobiCascais 14, MobiCascais 38, MobiCascais 22"
"110506",30.0943375099456,"CarrisMetropolitana 1607, CarrisMetropolitana 1608, CarrisMetropolitana 1614, CarrisMetropolitana 1615, CarrisMetropolitana 1622, CarrisMetropolitana 1638, CarrisMetropolitana 1610, CarrisMetropolitana 1617, MobiCascais 31, MobiCascais 16, MobiCascais 23, MobiCascais 35, MobiCascais 36, MobiCascais 30, MobiCascais 26, MobiCascais 22"
"110507",50.9542513217262,"CarrisMetropolitana 1604, CarrisMetropolitana 1607, CarrisMetropolitana 1608, CarrisMetropolitana 1614, CarrisMetropolitana 1615, CarrisMetropolitana 1622, CarrisMetropolitana 1638, CarrisMetropolitana CP, MobiCascais 31, MobiCascais 16, MobiCascais 23, MobiCascais 35, MobiCascais 36, MobiCascais 30, MobiCascais 26, MobiCascais 1, MobiCascais 22"
"110508",48.7294448716631,"CarrisMetropolitana 1624, CarrisMetropolitana 1625, CarrisMetropolitana 1629, CarrisMetropolitana CP, MobiCascais 31, MobiCascais 2, MobiCascais 23, MobiCascais 13, MobiCascais 29, MobiCascais 6, MobiCascais 3, MobiCascais 11, MobiCascais 7, MobiCascais 1, MobiCascais 14, MobiCascais 38, MobiCascais 22"
"110601",31.8127701897126,"Carris 714, Carris 727, Carris 729, Carris 742, Carris 723, Carris 748, Carris 760, CarrisMetropolitana 1714, CarrisMetropolitana 1728, CarrisMetropolitana 1716, CarrisMetropolitana 1704"
"110602",75.4125785916187,"Carris 714, Carris 727, Carris 729, Carris 751, Carris 742, Carris 738, Carris 723, Carris 720, Carris 748, Carris 760, Carris 724, Carris 728, Carris 15E, CarrisMetropolitana 1728, CarrisMetropolitana 3703, CarrisMetropolitana 3705, CarrisMetropolitana 3710, CarrisMetropolitana 3716, CarrisMetropolitana 3717, CarrisMetropolitana 3721, CarrisMetropolitana 1716, CarrisMetropolitana 1704, CarrisMetropolitana 4725, CarrisMetropolitana 4730, CP Linha de Cascais, Fertagus"
"110607",48.2879401332403,"Carris 742, Carris 794, Carris 720, Carris 759, Carris 793, Carris 728, CP R, CP IC, CP Linha da Azambuja, MetroLisboa Vm"
"110608",82.1917390628426,"Carris 711, Carris 714, Carris 729, Carris 750, Carris 746, Carris 767, Carris 723, Carris 758, Carris 703, Carris 748, Carris 724, CarrisMetropolitana 1001, CarrisMetropolitana 1714, CarrisMetropolitana 2811, CarrisMetropolitana 2817, CarrisMetropolitana 1728, CarrisMetropolitana 1507, CarrisMetropolitana 1716, CarrisMetropolitana 1717, CarrisMetropolitana 1721, CarrisMetropolitana 1704, CarrisMetropolitana 1707, CarrisMetropolitana 1708, CarrisMetropolitana 1709, CP Linha de Sintra"
"110610",79.2399096392692,"Carris 711, Carris 746, Carris 751, Carris 742, Carris 726, Carris 755, Carris 723, Carris 702, Carris 758, Carris 748, Carris 731, CarrisMetropolitana 1728, CarrisMetropolitana 3703, CarrisMetropolitana 3705, CarrisMetropolitana 3710, CarrisMetropolitana 3716, CarrisMetropolitana 3717, CarrisMetropolitana 3721, CarrisMetropolitana 1716, CarrisMetropolitana 1704, CarrisMetropolitana 4725, CarrisMetropolitana 4730, CP IC, CP Linha de Sintra, Fertagus, MetroLisboa Az"
"110611",79.4618122173825,"Carris 729, Carris 750, Carris 767, Carris 726, Carris 703, Carris 747, Carris 724, CarrisMetropolitana 2780, CarrisMetropolitana 2811, CarrisMetropolitana 2817, CarrisMetropolitana 2821, CarrisMetropolitana 2831, CarrisMetropolitana 2833, CarrisMetropolitana 1708, CarrisMetropolitana 1709, CarrisMetropolitana 1710, MetroLisboa Az"
